Subgraph,Degree,Eigenvector,Information,LAC,Betweenness,Closeness,Network
1.54E+12,6,0.001694477,2.6458204,0.6666667,805.34796,0.022362364,0.8
1.54E+12,6,0.001692564,2.6458204,1,1204.9412,0.022265462,2.1
1.53E+12,3,0.001691473,2.0616257,0,3839.1233,0.022403393,0
1.53E+12,3,0.001687141,2.0616257,0,10187.4375,0.022337252,0
1.52E+12,2,0.001686127,1.7594742,0,2759.412,0.022448728,0
1.52E+12,11,0.001684035,3.140127,0.72727275,30463.562,0.022461899,0.99285716
1.52E+12,2,0.001682969,1.7594742,0,225.54654,0.022261277,0
1.52E+12,6,0.001682758,2.6458201,0,4494.5474,0.022362463,0
1.52E+12,6,0.00168222,2.6458204,1.3333334,534.37665,0.022356475,1.7
1.52E+12,6,0.001681782,2.6458204,1,15590.183,0.02244101,1.2
1.52E+12,9,0.001681651,2.9841056,0.6666667,10446.435,0.022425396,0.76785713
1.51E+12,2,0.001677921,1.7594742,0,486.8505,0.02241355,0
1.51E+12,10,0.001676116,3.0672333,0,5715.437,0.02233931,0
1.50E+12,4,0.001675382,2.2984586,0.5,231.2967,0.022276957,0.6666667
1.50E+12,16,0.001666309,3.4018607,0.625,19976.54,0.022407435,0.69358975
1.50E+12,8,0.001672452,2.8883598,1,28135.58,0.022494245,1.1428572
1.50E+12,9,0.001672483,2.9841056,0.22222222,7950.6045,0.022315716,0.25
1.50E+12,6,0.001672198,2.6458201,0.6666667,3176.8743,0.022417003,0.8
1.49E+12,3,0.001668083,2.0616257,0,4840.496,0.022400338,0
1.49E+12,8,0.001667205,2.8883598,4.75,214.75172,0.022324912,5.428571
1.48E+12,3,0.001662372,2.0616257,0,11311.262,0.022312293,0
1.48E+12,6,0.001662298,2.6458204,0.33333334,3568.551,0.022408027,0.4
1.48E+12,4,0.001659386,2.2984586,0.5,410.66095,0.02232413,0.6666667
1.48E+12,12,0.001659274,3.2047052,2.5,11084.229,0.022418385,4.1833334
1.47E+12,5,0.001658223,2.48909,0,15259.743,0.02247072,0
1.47E+12,7,0.001657988,2.7769973,0.85714287,17864.86,0.022486398,1
1.47E+12,5,0.001657478,2.4890897,0,6969.2075,0.02231552,0
1.47E+12,5,0.001656201,2.48909,0.4,2739.7769,0.022378778,0.5
1.46E+12,3,0.001652682,2.0616257,0,1241.4357,0.022373075,0
1.46E+12,5,0.001651458,2.48909,0,4612.318,0.022435473,0
1.46E+12,2,0.0016511,1.7594742,0,1527.4644,0.022240955,0
1.45E+12,5,0.00164528,2.48909,0,12188.635,0.022394525,0
1.45E+12,2,0.001644266,1.7594744,0,102.03936,0.022343133,0
1.45E+12,5,0.001644052,2.48909,0.4,1704.4987,0.022289537,0.5833333
1.45E+12,7,0.00164384,2.7769973,2,1068.0387,0.022341564,2.3333333
1.45E+12,1,0.001643165,1.3606248,0,0,0.022273254,0
1.45E+12,1,0.001643165,1.3606248,0,0,0.022273254,0
1.45E+12,5,0.001642091,2.48909,0,12987.543,0.022326479,0
1.44E+12,4,0.001641441,2.2984586,0.5,4068.7312,0.022227945,0.6666667
1.44E+12,18,0.00164093,3.4751234,3.2222223,15369.212,0.022428853,11.569468
1.44E+12,1,0.001639936,1.3606248,0,0,0.022215048,0
1.44E+12,1,0.001639936,1.3606248,0,0,0.022215048,0
1.44E+12,2,0.001638864,1.7594742,1,0,0.022360008,2
1.43E+12,3,0.001633926,2.0616257,0,376.2681,0.022377402,0
1.43E+12,21,0.001633695,3.5638938,2.7619047,24085.162,0.022443186,6.004726
1.43E+12,5,0.001633518,2.48909,0.4,2765.9985,0.022411775,0.5
1.43E+12,4,0.001631952,2.2984586,0,8009.854,0.022459123,0
1.43E+12,5,0.001631915,2.48909,0,8926.085,0.022422137,0
1.43E+12,3,0.001631283,2.0616257,1.3333334,1.7336756,0.02217625,2
1.43E+12,12,0.001630839,3.2047052,1,27157.553,0.02249673,1.3181819
1.41E+12,4,0.001621512,2.2984586,1,7948.5156,0.022437451,1.3333334
1.41E+12,4,0.001621196,2.2984586,1,439.4887,0.02230721,1.5
1.41E+12,3,0.001620454,2.0616257,0,1958.762,0.022361383,0
1.41E+12,11,0.00161979,3.140127,7.2727275,1376.2249,0.022333235,8.433333
1.40E+12,5,0.001617897,2.4890897,1.6,6185.4004,0.02240221,2
1.39E+12,11,0.001610624,3.140127,2.5454545,2088.8374,0.022333333,3.4
1.39E+12,2,0.001610148,1.7594742,0,188.38068,0.022411874,0
1.39E+12,8,0.001603512,2.8883598,0.5,15190.878,0.022360696,0.5714286
1.39E+12,2,0.001608037,1.7594742,0,493.45737,0.022338232,0
1.39E+12,5,0.001607518,2.48909,0,3519.427,0.02240497,0
1.39E+12,4,0.001607482,2.2984586,0.5,1433.904,0.022410197,0.6666667
1.39E+12,7,0.001607455,2.7769973,2.5714285,5297.185,0.02230897,3.75
1.38E+12,17,0.001607173,3.4401622,0,51492.742,0.022401718,0
1.38E+12,8,0.001606831,2.8883598,1.5,2585.7852,0.022357553,1.7380953
1.38E+12,3,0.001606286,2.0616257,0,14075.015,0.022356082,0
1.38E+12,2,0.001604736,1.7594742,0,229.13982,0.022256996,0
1.38E+12,5,0.001604675,2.4890897,0.8,181.81891,0.02225398,1
1.38E+12,9,0.001601684,2.9841056,1.7777778,4169.2295,0.022353629,3.267857
1.37E+12,2,0.001601282,1.7594742,0,31.122698,0.022295197,0
1.37E+12,2,0.001599034,1.7594742,0,264.13864,0.02228232,0
1.37E+12,8,0.00159802,2.8883598,5.25,220.61313,0.022352058,6
1.37E+12,4,0.001597695,2.2984586,0,1088.2871,0.022325011,0
1.37E+12,6,0.001596555,2.6458204,0,2515.0342,0.022340389,0
1.36E+12,21,0.00158904,3.5638938,1.0476191,41783.06,0.022481136,2.3208334
1.35E+12,4,0.001589668,2.2984586,1.5,1298.7479,0.022355199,2
1.35E+12,3,0.001586331,2.0616257,0,1659.892,0.022394132,0
1.35E+12,4,0.001584465,2.2984586,0,3447.647,0.02240418,0
1.35E+12,4,0.001584344,2.2984586,0,3742.7024,0.022352058,0
1.34E+12,7,0.00158333,2.7769973,0.2857143,17825.584,0.022458332,1.1666666
1.34E+12,6,0.001581935,2.6458201,1.6666666,6201.359,0.022471216,2
1.34E+12,6,0.001578347,2.6458204,0.6666667,3972.6494,0.022448035,0.8
1.34E+12,23,0.001575805,3.6126745,0.5217391,70213.336,0.022374058,0.95454544
1.33E+12,5,0.001577809,2.48909,0.4,3350.3271,0.022391178,0.5
1.33E+12,7,0.001577613,2.7769976,1.4285715,1687.1206,0.022365607,1.6666666
1.33E+12,6,0.00157406,2.6458204,1,2111.5024,0.022344114,1.3833333
1.32E+12,3,0.00157127,2.0616257,0.6666667,277.7657,0.022321194,1
1.32E+12,4,0.001570165,2.2984586,0,5598.8164,0.022375237,0
1.32E+12,3,0.001567439,2.0616257,0,357.4825,0.022329906,0
1.31E+12,10,0.001564495,3.0672336,2.2,2454.1448,0.02232834,2.4761906
1.31E+12,5,0.001564341,2.48909,0,2891.9773,0.022353726,0
1.31E+12,4,0.001564289,2.2984586,0,1364.7871,0.02232775,0
1.31E+12,1,0.001563526,1.3606248,0,0,0.022245036,0
1.31E+12,5,0.001562123,2.48909,0.8,10353.151,0.02226819,1
1.31E+12,2,0.001561883,1.7594742,0,2274.6592,0.022440318,0
1.30E+12,2,0.001559341,1.7594742,0,391.64075,0.022391867,0
1.30E+12,7,0.001558438,2.7769973,0,13136.318,0.022317868,0
1.30E+12,8,0.001557258,2.8883598,0,23792.352,0.022447936,0
1.30E+12,10,0.001550912,3.0672333,1,5721.8184,0.022361776,1.1111112
1.29E+12,12,0.001554128,3.2047052,1.5,18923.398,0.02239098,2.544697
1.29E+12,14,0.001543798,3.313559,2.142857,6368.29,0.022378188,2.5641026
1.29E+12,1,0.001549877,1.3606248,0,0,0.022232119,0
1.29E+12,6,0.001548595,2.6458204,1,416.55524,0.022347448,1.2
1.29E+12,5,0.001548493,2.48909,0.4,3934.4985,0.022369832,0.5
1.28E+12,2,0.001548061,1.7594742,0,20196,0.022200229,0
1.28E+12,5,0.001544938,2.4890897,0,523.8056,0.022334704,0
1.28E+12,8,0.001542845,2.8883598,1.25,2756.7969,0.022319628,1.6666666
1.28E+12,7,0.001542383,2.7769976,2,3871.1035,0.022383302,2.4
1.27E+12,4,0.001538827,2.2984586,0,2056.9014,0.022334607,0
1.27E+12,4,0.001536948,2.2984586,0.5,112.11945,0.022258358,0.6666667
1.27E+12,8,0.001536811,2.8883598,1.25,11848.05,0.022374649,1.4285715
1.26E+12,2,0.001534635,1.7594742,0,754.8385,0.022293245,0
1.26E+12,2,0.001531767,1.7594744,0,1368.1584,0.022425495,0
1.26E+12,5,0.001530374,2.48909,0,8598.535,0.022375336,0
1.25E+12,12,0.001527121,3.2047052,2.8333333,7323.823,0.022384288,3.5454545
1.25E+12,4,0.001527096,2.2984586,0,953.9644,0.022382516,0
1.25E+12,8,0.001526934,2.8883598,0,19600.678,0.022331864,0
1.25E+12,3,0.001525774,2.0616257,0,1438.876,0.022369046,0
1.25E+12,2,0.00152466,1.7594744,0,4238.363,0.02246973,0
1.24E+12,4,0.001523637,2.2984586,0.5,1513.5317,0.022293733,1.3333334
1.24E+12,3,0.001523329,2.0616257,0,10253.915,0.02229383,0
1.24E+12,9,0.001523212,2.9841056,5.111111,1126.4132,0.0223209,5.75
1.24E+12,4,0.001523131,2.2984586,0.5,976.67456,0.022390489,0.6666667
1.24E+12,3,0.001522989,2.0616257,0,534.2068,0.022289341,0
1.24E+12,5,0.001522541,2.48909,0.4,5819.3735,0.02240497,0.5
1.24E+12,6,0.00152084,2.6458204,0,3719.8997,0.022360794,0
1.24E+12,3,0.001519884,2.0616257,0,141.1561,0.02237288,0
1.24E+12,5,0.001517511,2.48909,0.4,4044.4656,0.022416608,0.5
1.23E+12,8,0.001514931,2.8883598,0.5,29790.707,0.022469133,0.5714286
1.23E+12,13,0.001504154,3.2621105,2.4615386,10958.033,0.022376517,2.6818182
1.23E+12,4,0.001514212,2.2984586,0,474.1861,0.02229705,0
1.23E+12,2,0.00151219,1.7594742,0,328.21603,0.02229227,0
1.22E+12,8,0.001511315,2.8883598,4.5,1307.2723,0.022374844,5.142857
1.22E+12,6,0.001510204,2.6458204,2.3333333,2605.5605,0.022355296,2.8
1.21E+12,7,0.001503712,2.7769976,1.1428572,1118.1171,0.022315226,1.5333333
1.21E+12,7,0.001500093,2.7769973,1.4285715,2946.097,0.02232462,2.3333333
1.20E+12,4,0.001497394,2.2984586,1,3782.8826,0.02223639,1.5
1.20E+12,5,0.001496445,2.48909,0,2489.282,0.022332648,0
1.20E+12,3,0.001495998,2.0616257,0,278.80603,0.02231689,0
1.20E+12,5,0.001495128,2.48909,0.4,14293.201,0.022425693,0.5
1.20E+12,22,0.001494728,3.5892177,0.72727275,33414.582,0.022454865,1.6733599
1.20E+12,5,0.001493009,2.48909,0.8,847.7027,0.022271793,1
1.19E+12,3,0.001492146,2.0616257,0,10163.445,0.022298517,0
1.19E+12,7,0.001491595,2.7769976,0.85714287,11874.565,0.022359813,1
1.19E+12,6,0.001491447,2.6458204,0,739.9125,0.022346172,0
1.19E+12,3,0.001491076,2.0616257,0,82.94764,0.022289438,0
1.19E+12,13,0.001473928,3.2621105,2.6153846,7517.891,0.02232413,2.8333333
1.19E+12,3,0.0014879,2.0616257,0,201.76312,0.02234833,0
1.18E+12,4,0.001485949,2.2984586,0.5,5277.578,0.02233882,0.6666667
1.18E+12,13,0.001484542,3.2621105,0.7692308,8405.821,0.022472009,0.9651515
1.18E+12,5,0.001480976,2.48909,0,2116.8296,0.022358144,0
1.18E+12,2,0.001480629,1.7594744,1,0,0.022187557,2
1.17E+12,2,0.001477852,1.7594744,0,323.6886,0.022223191,0
1.17E+12,3,0.001476175,2.0616257,0,2412.971,0.022421446,0
1.17E+12,12,0.001475361,3.2047052,0.16666667,4487.4155,0.022401718,0.3409091
1.17E+12,2,0.001474556,1.7594742,0,7.4699945,0.022211462,0
1.16E+12,2,0.001473105,1.7594742,0,382.27036,0.022414735,0
1.16E+12,6,0.001471679,2.6458204,0.6666667,806.11096,0.022327261,0.8
1.16E+12,4,0.001470849,2.2984586,1,1062.4904,0.022292562,2
1.15E+12,4,0.001467492,2.2984586,0,915.1825,0.022334998,0
1.15E+12,21,0.001456629,3.5638938,0.95238096,24659.938,0.02238222,1.1227273
1.15E+12,6,0.001464464,2.6458204,1,541.3864,0.02229383,1.2
1.15E+12,7,0.001460817,2.7769976,1.1428572,10679.003,0.02245952,1.3333334
1.15E+12,2,0.001463758,1.7594742,0,800.8634,0.022451598,0
1.15E+12,6,0.001463443,2.6458201,2.3333333,978.4809,0.02230682,2.8
1.14E+12,10,0.001460986,3.0672333,3,4179.8896,0.022365311,3.7777777
1.14E+12,6,0.001460921,2.6458201,0,5368.423,0.02238291,0
1.14E+12,3,0.001460436,2.0616257,0,95.06466,0.022237847,0
1.14E+12,3,0.001459489,2.0616257,0.6666667,129.98131,0.022335978,1
1.14E+12,9,0.001458745,2.9841056,0.8888889,15592.33,0.022374256,1
1.14E+12,4,0.00145754,2.2984586,0,302.196,0.022314934,0
1.14E+12,4,0.00145741,2.2984586,0,272.8826,0.022295391,0
1.14E+12,3,0.001456891,2.0616257,0,505.83072,0.022333039,0
1.14E+12,5,0.001456473,2.48909,0,1574.3032,0.02234382,0
1.14E+12,9,0.001452439,2.9841056,2,8893.969,0.022389995,2.25
1.13E+12,11,0.001454425,3.140127,2.1818182,5183.358,0.022381335,2.4444444
1.13E+12,3,0.001454055,2.0616257,0,7722.3804,0.022394821,0
1.13E+12,16,0.001437303,3.4018607,4.125,2286.4001,0.022345193,4.4238095
1.13E+12,3,0.001452405,2.0616257,0,3520.9587,0.022433398,0
1.13E+12,3,0.00145161,2.0616257,0,615.50354,0.022280661,0
1.13E+12,4,0.001448896,2.2984586,0,3409.595,0.022373272,0
1.12E+12,11,0.00144493,3.140127,2.909091,6691.649,0.022378976,3.5992064
1.12E+12,3,0.001444302,2.0616257,0.6666667,5990.2,0.022474589,1
1.11E+12,8,0.001441852,2.8883598,0.25,4342.6084,0.022370027,0.53333336
1.11E+12,18,0.001418174,3.4751234,1.8888888,11939.0205,0.022294903,2.2605298
1.11E+12,3,0.00143795,2.0616257,0,5067.6616,0.02243409,0
1.10E+12,5,0.001435336,2.48909,1.2,10323.128,0.022261862,1.6666666
1.10E+12,9,0.001427943,2.9841056,1.7777778,13834.85,0.022378484,2
1.10E+12,4,0.00143198,2.2984586,1,289.31207,0.022291,1.3333334
1.10E+12,4,0.001431687,2.2984586,0,10786.465,0.022448331,0
1.10E+12,3,0.001431473,2.0616257,0,317.68002,0.022299884,0
1.10E+12,3,0.001430644,2.0616257,0.6666667,269.61453,0.022345977,1
1.10E+12,5,0.001429441,2.48909,0,7268.5264,0.022475382,0
1.09E+12,1,0.001427587,1.3606248,0,0,0.022178667,0
1.09E+12,5,0.001427225,2.48909,0,8872.798,0.022380646,0
1.09E+12,2,0.001425094,1.7594742,0,3088.2336,0.022432705,0
1.09E+12,2,0.001424955,1.7594744,0,33.841015,0.022314444,0
1.09E+12,10,0.001424269,3.0672333,3.8,12818.879,0.022341957,4.6666665
1.08E+12,4,0.001422158,2.2984586,0,7702.4873,0.022334214,0
1.08E+12,2,0.001417745,1.7594742,0,116.183014,0.02232834,0
1.08E+12,4,0.001416132,2.2984586,0,831.93463,0.022351665,0
1.07E+12,5,0.001415691,2.4890897,0,7621.335,0.022376418,0
1.07E+12,3,0.001415252,2.0616257,0,480.93402,0.022302032,0
1.07E+12,3,0.001415062,2.0616257,0,10356.904,0.022295099,0
1.07E+12,4,0.001413808,2.2984586,0,17181.4,0.022460015,0
1.07E+12,3,0.001411425,2.0616257,0,734.47437,0.022307308,0
1.06E+12,2,0.001407548,1.7594744,0,364.68097,0.022360893,0
1.06E+12,4,0.001404246,2.2984586,0.5,574.0118,0.022318356,0.6666667
1.05E+12,3,0.001398842,2.0616257,0,1495.9972,0.022343623,0
1.04E+12,4,0.001396036,2.2984586,0.5,6452.1816,0.022266144,0.6666667
1.04E+12,2,0.001395589,1.7594742,1,0,0.022252813,2
1.04E+12,2,0.001392596,1.7594742,0,1154.542,0.022419965,0
1.04E+12,1,0.001390954,1.3606248,0,0,0.02222581,0
1.04E+12,1,0.001390954,1.3606248,0,0,0.02222581,0
1.04E+12,1,0.001390954,1.3606248,0,0,0.02222581,0
1.04E+12,1,0.001390954,1.3606248,0,0,0.02222581,0
1.04E+12,3,0.001390818,2.0616257,0,911.6448,0.022281343,0
1.03E+12,7,0.00138856,2.7769973,2.857143,559.5213,0.022338036,3.3333333
1.03E+12,2,0.00138686,1.7594742,0,437.19705,0.022275787,0
1.03E+12,15,0.001364123,3.359922,1.2,25453.133,0.022240372,1.2857143
1.03E+12,3,0.00138329,2.0616257,0,10149.652,0.022349311,0
1.03E+12,5,0.001381251,2.48909,0.8,8081.4976,0.022378385,1
1.02E+12,2,0.001382461,1.7594742,0,49.652134,0.022349115,0
1.02E+12,2,0.001380019,1.7594742,0,575.70984,0.022301935,0
1.02E+12,3,0.001376907,2.0616257,0,3481.425,0.02244655,0
1.02E+12,11,0.001376261,3.140127,1.6363636,15915.161,0.022354905,1.9833333
1.01E+12,2,0.001373734,1.7594742,0,94.71547,0.02224387,0
1.01E+12,6,0.001372983,2.6458201,0,14249.515,0.02245457,0
1.01E+12,3,0.001370351,2.0616257,0.6666667,1304.4226,0.022407139,1
1.00E+12,8,0.001367394,2.8883598,0.75,3339.8489,0.022328632,1.2619047
9.99E+11,9,0.001365244,2.9841056,0.44444445,4061.32,0.022341663,0.5
9.99E+11,2,0.001364991,1.7594742,0,438.8313,0.022408618,0
9.96E+11,3,0.001363279,2.0616257,0.6666667,44.778183,0.022268482,1
9.93E+11,7,0.001360917,2.7769976,4,396.59204,0.022325402,4.6666665
9.91E+11,6,0.001359398,2.6458204,3,342.06827,0.022310533,3.6
9.89E+11,7,0.001358148,2.7769976,0,5028.2144,0.022424802,0
9.85E+11,4,0.001355233,2.2984586,0,901.76196,0.022315226,0
9.82E+11,5,0.00135311,2.48909,0.8,836.8594,0.02237514,1
9.78E+11,2,0.001350658,1.7594742,0,963.5976,0.022441901,0
9.75E+11,12,0.001335645,3.2047052,3.6666667,1446.6636,0.02231816,4.034091
9.67E+11,2,0.001342923,1.7594742,0,2193.3152,0.022419669,0
9.66E+11,8,0.001342179,2.8883598,3.5,682.18066,0.022333138,4
9.62E+11,3,0.001339632,2.0616257,0,46.249233,0.02224115,0
9.59E+11,2,0.001337796,1.7594742,0,95.659935,0.02228417,0
9.57E+11,6,0.001336383,2.6458201,0,13662.132,0.022373764,0
9.57E+11,3,0.001336099,2.0616257,0,3877.059,0.022408323,0
9.54E+11,3,0.001334195,2.0616257,0,3546.1821,0.02239886,0
9.52E+11,9,0.001332393,2.9841056,0,6303.6465,0.022413747,0
9.43E+11,7,0.001326516,2.7769973,0.2857143,7296.5107,0.022372486,0.33333334
9.39E+11,4,0.001323696,2.2984586,0,2241.9495,0.022387043,0
9.35E+11,3,0.001320694,2.0616257,0,700.6266,0.022222223,0
9.34E+11,12,0.001318731,3.2047052,0.5,75527.25,0.022409013,0.95454544
9.33E+11,3,0.001319435,2.0616257,0,2014.033,0.022368161,0
9.28E+11,4,0.001315814,2.2984586,0,8150.1147,0.022444373,0
9.27E+11,18,0.001302775,3.4751234,4.5555553,6594.401,0.022338526,6.762982
9.25E+11,3,0.001313256,2.0616257,0,601.53296,0.022319041,0
9.24E+11,4,0.001312663,2.2984586,0.5,14833.442,0.022362955,0.6666667
9.22E+11,4,0.001311209,2.2984586,0,1154.7887,0.02236649,0
9.19E+11,5,0.001309465,2.4890897,0.4,2773.2568,0.022261374,0.75
9.19E+11,4,0.001309019,2.2984586,1.5,638.7201,0.022292854,2
9.18E+11,3,0.001308546,2.0616257,0,710.5199,0.022345487,0
9.17E+11,3,0.001308192,2.0616257,0,1392.2766,0.022379171,0
9.17E+11,6,0.001308074,2.6458204,0,6947.174,0.022461997,0
9.15E+11,10,0.001305635,3.0672333,0.4,14578.41,0.022442594,0.44444445
9.15E+11,6,0.001306685,2.6458201,3,142.2208,0.022327261,3.6
9.13E+11,2,0.00130518,1.7594744,1,0,0.022172196,2
9.13E+11,5,0.001304973,2.48909,1.2,910.44604,0.022337351,1.5
9.11E+11,8,0.0013034,2.8883598,2.5,11454.61,0.022430828,3.2857144
9.11E+11,7,0.001303357,2.7769976,1.7142857,639.147,0.022361383,2
9.09E+11,2,0.001302398,1.7594742,0,827.9706,0.02242421,0
9.09E+11,11,0.001302097,3.140127,2,6814.8677,0.022388026,2.5333333
9.07E+11,6,0.001300948,2.6458204,0,20842.373,0.022322368,0
9.04E+11,3,0.001298466,2.0616257,0,6327.4434,0.022459917,0
9.00E+11,8,0.001289709,2.8883598,1.25,11794.037,0.022385469,1.4285715
8.99E+11,6,0.001295094,2.6458201,0,2919.76,0.022330591,0
8.99E+11,2,0.001294997,1.7594742,0,465.7707,0.022333235,0
8.98E+11,2,0.001294222,1.7594742,0,299.78235,0.022196552,0
8.95E+11,4,0.00129228,2.2984586,0,98.11384,0.022284659,0
8.93E+11,1,0.001290392,1.3606248,0,0,0.022171907,0
8.91E+11,4,0.001287191,2.2984586,1.5,1875.7456,0.022388026,2
8.90E+11,3,0.001288336,2.0616257,0,581.5107,0.022247175,0
8.90E+11,8,0.001288296,2.8883598,3.75,3514.04,0.022312488,4.8333335
8.90E+11,2,0.001288139,1.7594742,0,194.34523,0.022341564,0
8.89E+11,9,0.001287392,2.9841056,0.22222222,18546.576,0.022416806,0.25
8.86E+11,3,0.001285811,2.0616257,0,1266.9235,0.022335097,0
8.86E+11,2,0.001285749,1.7594744,0,157.94461,0.022254271,0
8.79E+11,7,0.001280517,2.7769976,0,7542.3467,0.022363052,0
8.79E+11,5,0.001280289,2.48909,0,720.68744,0.022356475,0
8.76E+11,15,0.001263211,3.359922,2.6666667,13140.685,0.02235559,2.857143
8.71E+11,10,0.001274266,3.0672333,0,6477.9004,0.022385271,0
8.70E+11,5,0.00127413,2.4890897,1.2,85.135284,0.022262055,1.5
8.70E+11,2,0.001273647,1.7594742,0,69.62506,0.02224698,0
8.70E+11,4,0.001273626,2.2984583,0,3015.4111,0.02242816,0
8.69E+11,2,0.001273012,1.7594744,0,1207.0012,0.022299884,0
8.67E+11,5,0.001272012,2.4890897,0,7918.841,0.022365509,0
8.54E+11,6,0.001262328,2.6458201,2.3333333,275.63678,0.022253882,2.8
8.54E+11,3,0.001262008,2.0616257,0.6666667,232.445,0.022290805,1
8.47E+11,4,0.001256734,2.2984586,1,209.19217,0.022235129,1.3333334
8.45E+11,10,0.001255466,3.0672336,0.2,2511.248,0.022278223,0.2361111
8.42E+11,2,0.001253172,1.7594742,0,339.7138,0.022261959,0
8.41E+11,2,0.001252763,1.7594742,0,353.7,0.022330003,0
8.38E+11,14,0.001233121,3.313559,2.7142856,3684.9175,0.02230633,3.6384616
8.37E+11,4,0.001249602,2.2984586,0.5,1061.0742,0.022336861,0.6666667
8.35E+11,2,0.001247957,1.7594744,0,1092.6302,0.022255536,0
8.35E+11,4,0.001247837,2.2984586,0,1080.7137,0.022313956,0
8.34E+11,1,0.001247548,1.3606248,0,0,0.022226587,0
8.34E+11,6,0.001246947,2.6458204,0.33333334,3608.2305,0.022316204,0.4
8.33E+11,8,0.001246757,2.8883598,2,1206.4922,0.022320118,2.2857144
8.32E+11,3,0.001246074,2.0616257,0,1541.8489,0.022417892,0
8.30E+11,3,0.001244623,2.0616257,0,2098.7378,0.02240014,0
8.30E+11,3,0.001244075,2.0616257,0,531.27277,0.022338917,0
8.30E+11,5,0.001243989,2.48909,0.4,1650.6644,0.022389898,0.5
8.29E+11,2,0.001243586,1.7594742,1,0,0.02224523,2
8.29E+11,3,0.001243446,2.0616257,0.6666667,500.86368,0.02234127,1
8.27E+11,3,0.001242254,2.0616257,0.6666667,64.103485,0.022255246,1
8.27E+11,4,0.001242145,2.2984586,0,2731.823,0.022347545,0
8.25E+11,3,0.001240722,2.0616257,0,858.78534,0.022341074,0
8.25E+11,5,0.001240608,2.48909,0.4,7199.8306,0.022354806,0.5
8.25E+11,6,0.001240384,2.6458201,0,2342.2102,0.022361284,0
8.24E+11,2,0.00124,1.7594742,0,2930.9219,0.02243241,0
8.22E+11,7,0.001238339,2.7769976,0,8603.179,0.022368455,0
8.21E+11,3,0.001237394,2.0616257,0,2434.9937,0.022448432,0
8.20E+11,2,0.001236554,1.7594742,0,167.55023,0.02230008,0
8.16E+11,2,0.00123381,1.7594744,0,77.66445,0.022341564,0
8.12E+11,2,0.001231045,1.7594742,0,1288.6138,0.022324422,0
8.12E+11,4,0.001230535,2.2984583,0.5,719.6928,0.02228778,0.6666667
8.11E+11,4,0.001230118,2.2984586,0,4020.2341,0.022356572,0
8.07E+11,3,0.001226623,2.0616257,0,4765.3545,0.022208557,0
8.03E+11,2,0.001223975,1.7594742,1,0,0.022155989,2
8.03E+11,14,0.001208644,3.313559,2.4285715,8319.839,0.022320705,2.6486013
8.02E+11,2,0.001223067,1.7594742,0,881.6761,0.022406055,0
8.02E+11,4,0.001222841,2.2984586,0,5386.804,0.02239955,0
8.02E+11,5,0.001222721,2.48909,0.4,11999.888,0.022369046,0.75
8.01E+11,3,0.001222637,2.0616257,0,1267.5916,0.022427766,0
7.98E+11,3,0.001220086,2.0616257,0,453.7022,0.022346761,0
7.96E+11,7,0.001218495,2.7769973,0,3179.3467,0.022345878,0
7.96E+11,4,0.001218324,2.2984583,2.5,108.16319,0.022225423,3.3333333
7.96E+11,3,0.001218276,2.0616257,0.6666667,957.7426,0.022396298,1
7.93E+11,7,0.001216097,2.7769976,0.85714287,4668.667,0.022298908,1.2333333
7.92E+11,1,0.001215538,1.3606248,0,0,0.022254467,0
7.92E+11,1,0.001215538,1.3606248,0,0,0.022254467,0
7.92E+11,1,0.001215538,1.3606248,0,0,0.022254467,0
7.90E+11,5,0.001213887,2.4890897,0,10354.814,0.022254856,0
7.88E+11,3,0.001212729,2.0616257,0,3130.0564,0.022381041,0
7.88E+11,2,0.001212153,1.7594742,0,82.0536,0.022296075,0
7.87E+11,2,0.001211722,1.7594742,0,20.714388,0.022290025,0
7.87E+11,8,0.001211298,2.8883598,0,3190.362,0.022379564,0
7.86E+11,4,0.001210667,2.2984586,0,2995.3445,0.022354413,0
7.86E+11,3,0.001210622,2.0616257,0,248.41309,0.022246785,0
7.85E+11,1,0.001210386,1.3606248,0,0,0.022201488,0
7.85E+11,1,0.001210386,1.3606248,0,0,0.022201488,0
7.85E+11,3,0.001209896,2.0616257,0,792.7885,0.022363544,0
7.84E+11,3,0.001209547,2.0616257,0,2181.307,0.022300372,0
7.82E+11,3,0.001207856,2.0616257,0,10168.132,0.022361677,0
7.81E+11,4,0.001206948,2.2984586,0,428.97226,0.022283489,0
7.78E+11,10,0.001204612,3.0672336,1,18175.861,0.022350587,2.9722223
7.73E+11,5,0.001200975,2.4890897,0,20855.818,0.022428555,0
7.68E+11,3,0.001197181,2.0616257,0,507.6233,0.022281734,0
7.68E+11,2,0.001197166,1.7594742,0,2191.6882,0.022295587,0
7.65E+11,9,0.001194556,2.9841056,0,9137.734,0.022387633,0
7.65E+11,3,0.001194211,2.0616257,0,1217.1903,0.022336468,0
7.64E+11,4,0.001193961,2.2984586,1,401.58206,0.022253202,1.3333334
7.60E+11,8,0.001190996,2.8883598,1,3063.231,0.022305354,1.5571429
7.60E+11,3,0.001190824,2.0616257,0,871.41846,0.022298614,0
7.54E+11,7,0.001186106,2.7769973,2,689.0831,0.022330983,2.3333333
7.54E+11,5,0.001185936,2.48909,0.8,474.4488,0.022304084,1
