Protein,Priority Fun_GO
YPR083W,0.143518519
YNL282W,0.143518519
YER038C,0.143518519
YOR138C,0.143518519
YCL016C,0.143518519
YOR113W,0.143518519
YOL024W,0.143518519
YLR149C,0.143518519
YGR021W,0.143518519
YDR213W,0.143518519
YNL121C,0.143518519
YMR118C,0.143518519
YAL042W,0.143518519
YOR336W,0.143518519
YOR334W,0.143518519
YOR143C,0.143518519
YOR072W,0.143518519
YOL022C,0.143518519
YNR024W,0.143518519
YNL235C,0.143518519
YNL211C,0.143518519
YMR114C,0.143518519
YML082W,0.143518519
YKL051W,0.143518519
YJL142C,0.143518519
YHR116W,0.143518519
YHL005C,0.143518519
YFR038W,0.143518519
YEL012W,0.143518519
YBL065W,0.143518519
YGL187C,0.143518519
YBR158W,0.143518519
YPR014C,0.143518519
YKR080W,0.143518519
YIL139C,0.143518519
YDR376W,0.143518519
YMR035W,0.143518519
YGR062C,0.143518519
YOL015W,0.143518519
YJR143C,0.143518519
YDR498C,0.143518519
YJL016W,0.143518519
YOR327C,0.143518519
YLR327C,0.143518519
YDL035C,0.143518519
YDR026C,0.143518519
YHR168W,0.143518519
YDR108W,0.143518519
YOR099W,0.143518519
YPL177C,0.143518519
YPL188W,0.143518519
YOR384W,0.143518519
YIL052C,0.143518519
YDR511W,0.143518519
YOR115C,0.143518519
YGL263W,0.143518519
YOR377W,0.143518519
YPL095C,0.143518519
YGL006W,0.143518519
YMR292W,0.143518519
YGL093W,0.143518519
YLR332W,0.143518519
YCR039C,0.143518519
YCL044C,0.143518519
YJR161C,0.143518519
YPL272C,0.143518519
YAL048C,0.143518519
YOR082C,0.143518519
YHR147C,0.143518519
YNL087W,0.143518519
YLL038C,0.143518519
YPR155C,0.143518519
YGL029W,0.143518519
YIL011W,0.143518519
YBR116C,0.143518519
YNL252C,0.143518519
YDR237W,0.143518519
YNL306W,0.143518519
YNL137C,0.143518519
YDR347W,0.143518519
YDR041W,0.143518519
YNL141W,0.143518519
YGL154C,0.143518519
YDR363W,0.143518519
YDR061W,0.143518519
YKL036C,0.143518519
YBL080C,0.143518519
YNL188W,0.143518519
YLR093C,0.143518519
YJR075W,0.143518519
YDR133C,0.143518519
YKL028W,0.143518519
YOR134W,0.143518519
YMR317W,0.143518519
YKR031C,0.143518519
YER189W,0.143518519
YDR315C,0.143518519
YLR365W,0.143518519
YLR240W,0.143518519
YDR120C,0.143518519
YJR031C,0.143518519
YLR285W,0.143518519
YOL095C,0.143518519
YDR140W,0.143518519
YEL036C,0.143518519
YML108W,0.143518519
YDR415C,0.143518519
YMR075W,0.143518519
YLR381W,0.143518519
YOL152W,0.143518519
YHR167W,0.143518519
YNR055C,0.143518519
YHR046C,0.143518519
YDR350C,0.143518519
YPR037C,0.143518519
YGL259W,0.143518519
YOR103C,0.143518519
YGL226C-A,0.143518519
YPL090C,0.143518519
YCR024C,0.143518519
YJL072C,0.143518519
YGR079W,0.143518519
YOR025W,0.143518519
YKR063C,0.143518519
YNL224C,0.143518519
YML127W,0.143518519
YHR050W,0.143518519
YER053C,0.143518519
YKR068C,0.143518519
YLR311C,0.143518519
YNL096C,0.143518519
YLR146C,0.143518519
YNL276C,0.143518519
YNL163C,0.143518519
YMR305C,0.143518519
YMR282C,0.143518519
YIR024C,0.143518519
YNL074C,0.143518519
YNL185C,0.143518519
YDR252W,0.143518519
YLR076C,0.143518519
YGL165C,0.143518519
YGR276C,0.143518519
YGR041W,0.143518519
YMR095C,0.143518519
YNL277W-A,0.143518519
YLR410W,0.143518519
YLR142W,0.143518519
YDR208W,0.143518519
YLR198C,0.143518519
YOR271C,0.143518519
YLR080W,0.143518519
YPL097W,0.143518519
YOL066C,0.143518519
YLR201C,0.143518519
YKL208W,0.143518519
YGR291C,0.143518519
YGR053C,0.143518519
YER076C,0.143518519
YDL158C,0.143518519
YBR209W,0.143518519
YBL020W,0.143518519
YMR011W,0.143518519
YGL169W,0.143518519
YPR189W,0.143518519
YPR129W,0.143518519
YGL052W,0.143518519
YMR211W,0.143518519
YKL133C,0.143518519
YBL054W,0.143518519
YJR101W,0.143518519
YBL090W,0.143518519
YJL070C,0.143518519
YML114C,0.143518519
YDL001W,0.143518519
YNL277W,0.143518519
YOR070C,0.143518519
YBR180W,0.143518519
YIL077C,0.143518519
YDL115C,0.143518519
YKL122C,0.143518519
YDL092W,0.143518519
YNL136W,0.143518519
YGR124W,0.143518519
Q0050,0.143518519
YBR064W,0.143518519
YOR390W,0.143518519
YPL243W,0.143518519
YPL210C,0.143518519
YPL114W,0.143518519
YGL057C,0.143518519
YPL102C,0.143518519
YOR009W,0.143518519
YGL125W,0.143518519
YGL147C,0.143518519
YNL029C,0.143518519
YPR045C,0.143518519
YDR063W,0.143518519
YMR225C,0.143518519
YML009C,0.143518519
YCR071C,0.143518519
YKL090W,0.143518519
YPL145C,0.143518519
YJL186W,0.143518519
YHR083W,0.143518519
YCR037C,0.143518519
YGR072W,0.143518519
YIR010W,0.143518519
YDR367W,0.143518519
YMR218C,0.143518519
YDR407C,0.143518519
YOL136C,0.143518519
YNR051C,0.143518519
YBR282W,0.143518519
YFL053W,0.143518519
YML101C,0.143518519
YGR185C,0.143518519
YML133C,0.143518519
YMR274C,0.143518519
YER060W-A,0.143518519
YMR053C,0.143518519
YDR111C,0.143518519
YDL121C,0.143518519
YEL049W,0.143518519
YDL133W,0.143518519
YPR137C-A,0.143518519
YLL037W,0.143518519
YGR065C,0.143518519
YDR446W,0.143518519
YGR105W,0.143518519
YNL153C,0.143518519
YLR033W,0.143518519
YKL137W,0.143518519
YPL252C,0.143518519
YOL159C,0.143518519
YGL020C,0.143518519
YDR513W,0.143518519
YDR431W,0.143518519
YDR304C,0.143518519
YKL077W,0.143518519
YKR071C,0.143518519
YJR098C,0.143518519
YNL191W,0.143518519
YHR056C,0.143518519
YNL119W,0.143518519
YCR067C,0.143518519
YOL112W,0.143518519
YOR162C,0.143518519
YJL032W,0.143518519
YER184C,0.143518519
YEL038W,0.143518519
YJR080C,0.143518519
YNR026C,0.143518519
YLL056C,0.143518519
YPL121C,0.143518519
YGR224W,0.143518519
YDL162C,0.143518519
YIL009C-A,0.143518519
YNL036W,0.143518519
YDR050C,0.143518519
YNL018C,0.143518519
YBR220C,0.143518519
YBR219C,0.143518519
YBR185C,0.143518519
YAR047C,0.143518519
YOR040W,0.143518519
YLR390W,0.143518519
YBR021W,0.143518519
YPL075W,0.143518519
YKL201C,0.143518519
YDL093W,0.143518519
YOR096W,0.143518519
YPR051W,0.143518519
YGR121C,0.143518519
YPL232W,0.143518519
YLR228C,0.143518519
YNL003C,0.143518519
YPL087W,0.143518519
YMR183C,0.143518519
YOR225W,0.143518519
YOR393W,0.143518519
YHR045W,0.143518519
YBR134W,0.143518519
YOR092W,0.143518519
YBR006W,0.143518519
YLR281C,0.143518519
YJR122W,0.143518519
YBR291C,0.143518519
YKL170W,0.143518519
YKL072W,0.143518519
YLR428C,0.143518519
YNL070W,0.143518519
YMR188C,0.143518519
YGL001C,0.143518519
YLR440C,0.143518519
YPR152C,0.143518519
YGR242W,0.143518519
YLR132C,0.143518519
YNL275W,0.143518519
YGL012W,0.143518519
YIL054W,0.143518519
YGR169C,0.143518519
YFL031W,0.143518519
YCR068W,0.143518519
YLR053C,0.143518519
YBL014C,0.143518519
YBR167C,0.143518519
YLR338W,0.143518519
YPL136W,0.143518519
YHL039W,0.143518519
YHR134W,0.143518519
YLR312W-A,0.143518519
YGL113W,0.143518519
YFL056C,0.143518519
YDL071C,0.143518519
YMR031W-A,0.143518519
YDL119C,0.143518519
YLR218C,0.143518519
YDL110C,0.143518519
YBR156C,0.143518519
YMR123W,0.143518519
YNL217W,0.143518519
YML125C,0.143518519
YKL086W,0.143518519
YJL211C,0.143518519
YJL178C,0.143518519
YDR459C,0.143518519
YPL253C,0.143518519
YFL027C,0.143518519
YJL129C,0.143518519
YGR236C,0.143518519
YKL153W,0.143518519
YJR124C,0.143518519
YGL167C,0.143518519
YEL004W,0.143518519
YJL170C,0.143518519
YOR381W,0.143518519
YJL182C,0.143518519
YER181C,0.143518519
YER109C,0.143518519
YDR340W,0.143518519
YDR286C,0.143518519
YDR067C,0.143518519
YDL183C,0.143518519
YBR157C,0.143518519
YBR089W,0.143518519
YMR079W,0.143518519
YNR070W,0.143518519
YDL041W,0.143518519
YOL075C,0.143518519
YGR181W,0.143518519
YNR056C,0.143518519
YHR048W,0.143518519
YPR113W,0.143518519
YGL015C,0.143518519
YOR142W-A,0.143518519
YDR070C,0.143518519
YAL033W,0.143518519
YOR245C,0.143518519
YLR376C,0.143518519
YPR076W,0.143518519
YPR075C,0.143518519
YDL016C,0.143518519
YGL094C,0.143518519
YOR048C,0.143518519
YKR079C,0.143518519
YJL222W-B,0.143518519
YBR004C,0.143518519
YHR004C,0.143518519
YMR158W,0.143518519
YER037W,0.143518519
YDR542W,0.143518519
YMR020W,0.143518519
YLR437C,0.143518519
YDL243C,0.143518519
YJL064W,0.143518519
YJR020W,0.143518519
YGR069W,0.143518519
YML030W,0.143518519
YIL152W,0.143518519
YLR185W,0.143518519
YHL047C,0.143518519
YBR023C,0.143518519
YMR173W,0.143518519
YER088C,0.143518519
YHR036W,0.143518519
YNR046W,0.143518519
YAL013W,0.143518519
YDR186C,0.143518519
YLR220W,0.143518519
YML037C,0.143518519
YJR097W,0.143518519
YIL024C,0.143518519
YJR152W,0.143518519
YIL072W,0.143518519
YLR297W,0.143518519
YJL120W,0.143518519
YJR158W,0.143518519
YKL178C,0.143518519
YCR010C,0.143518519
YGL077C,0.143518519
YBR043C,0.143518519
YOL105C,0.143518519
YLR014C,0.143518519
YPL147W,0.143518519
YAR023C,0.143518519
YNL129W,0.143518519
YCL056C,0.143518519
YML071C,0.143518519
YGR194C,0.143518519
YML077W,0.143518519
YGR057C,0.143518519
YPL005W,0.143518519
YNL226W,0.143518519
YDL011C,0.143518519
YMR306W,0.143518519
YOR348C,0.143518519
YDL201W,0.143518519
YMR110C,0.143518519
YPR065W,0.143518519
YPL175W,0.143518519
YDR245W,0.143518519
YML094W,0.143518519
YJL112W,0.143518519
YJL139C,0.143518519
YLR363C,0.143518519
YPR102C,0.143518519
YNL326C,0.143518519
YIL040W,0.143518519
YML129C,0.143518519
YML054C,0.143518519
YIL006W,0.143518519
YDL067C,0.143518519
YIL049W,0.143518519
YOL064C,0.143518519
YOR282W,0.143518519
YLR459W,0.143518519
YPL107W,0.143518519
YLR057W,0.143518519
YLR028C,0.143518519
YEL006W,0.143518519
YDR317W,0.143518519
YBL097W,0.143518519
YDL094C,0.143518519
YMR077C,0.143518519
YOR011W,0.143518519
YNL165W,0.143518519
YJL202C,0.143518519
YMR182C,0.143518519
YDR281C,0.143518519
YGR138C,0.143518519
YOR383C,0.143518519
YLR060W,0.143518519
YDR284C,0.143518519
YJR116W,0.143518519
YGL258W,0.143518519
YER170W,0.143518519
YER121W,0.143518519
YEL074W,0.143518519
YEL057C,0.143518519
YDR290W,0.143518519
YCL049C,0.143518519
YBR262C,0.143518519
YBR261C,0.143518519
YOL032W,0.143518519
YLR130C,0.143518519
YER101C,0.143518519
YNL178W,0.143518519
YLL062C,0.143518519
YJL025W,0.143518519
YLR189C,0.143518519
YKR085C,0.143518519
YGL013C,0.143518519
YFR012W,0.143518519
YMR132C,0.143518519
YHR062C,0.143518519
YKR074W,0.143518519
YDR421W,0.143518519
YKL070W,0.143518519
YOL013C,0.143518519
YER176W,0.143518519
YJL208C,0.143518519
YOR321W,0.143518519
YKL188C,0.143518519
YOR252W,0.143518519
YDL062W,0.143518519
YER087C-B,0.143518519
YOR132W,0.143518519
YOR279C,0.143518519
YMR312W,0.143518519
YOR050C,0.143518519
YEL047C,0.143518519
YLR417W,0.143518519
YBR131W,0.143518519
YIL163C,0.143518519
YGL126W,0.143518519
YKR006C,0.143518519
YPR128C,0.143518519
YJR012C,0.143518519
YDR288W,0.143518519
YJR135W-A,0.143518519
YOR363C,0.143518519
YOL104C,0.143518519
YDR330W,0.143518519
YLR194C,0.143518519
YHR203C,0.143518519
YOR309C,0.143518519
YOL118C,0.143518519
YJL175W,0.143518519
YFL001W,0.143518519
YBR041W,0.143518519
YDL114W,0.143518519
YKR008W,0.143518519
YOR205C,0.143518519
YNL186W,0.143518519
YKL003C,0.143518519
YDL045W-A,0.143518519
YLR237W,0.143518519
YPL132W,0.143518519
YMR260C,0.143518519
YDR384C,0.143518519
YDR509W,0.143518519
YBR115C,0.143518519
YEL058W,0.143518519
YIL121W,0.143518519
YDR126W,0.143518519
YDR038C,0.143518519
YPL101W,0.143518519
YBR058C-A,0.143518519
YKR058W,0.143518519
YOR297C,0.143518519
YNR034W,0.143518519
YDR492W,0.143518519
YOL035C,0.143518519
YLL029W,0.143518519
YDR020C,0.143518519
YDR323C,0.143518519
YPL263C,0.143518519
YBL018C,0.143518519
YJR095W,0.143518519
YOR196C,0.143518519
YDR039C,0.143518519
YMR222C,0.143518519
YGR026W,0.143518519
YOR345C,0.143518519
YJL031C,0.143518519
YGL239C,0.143518519
YDR441C,0.143518519
YGR055W,0.143518519
YPR203W,0.143518519
YLR164W,0.143518519
YOR292C,0.143518519
YNL138W-A,0.143518519
YBR077C,0.143518519
YCR075C,0.143518519
YHR032W,0.143518519
YMR069W,0.143518519
YNR011C,0.143518519
YBL098W,0.143518519
YPR073C,0.143518519
YKL181W,0.143518519
YHL046C,0.143518519
YNR025C,0.143518519
YHR189W,0.143518519
YGR036C,0.143518519
YFL015C,0.143518519
YER035W,0.143518519
YDR478W,0.143518519
YDL096C,0.143518519
YDL061C,0.143518519
YDL050C,0.143518519
YDL026W,0.143518519
YLR435W,0.143518519
YBR248C,0.143518519
YOR364W,0.143518519
YJR040W,0.143518519
YER188W,0.143518519
YDL180W,0.143518519
YKR011C,0.143518519
YDR254W,0.143518519
YBL019W,0.143518519
YCL057W,0.143518519
YNL122C,0.143518519
YCR036W,0.143518519
YIL030C,0.143518519
YMR101C,0.143518519
YIL082W,0.143518519
YDR405W,0.143518519
YPR145W,0.143518519
YJL054W,0.143518519
YER147C,0.143518519
YLR395C,0.143518519
YNL246W,0.143518519
YLR466W,0.143518519
YNL046W,0.143518519
YDR366C,0.143518519
YLR065C,0.143518519
YHR092C,0.143518519
YPR004C,0.143518519
YGL036W,0.143518519
YPL257W-B,0.143518519
YHL031C,0.143518519
YDR215C,0.143518519
YDR461W,0.143518519
YBR244W,0.143518519
YBR190W,0.143518519
YHR106W,0.143518519
YGL079W,0.143518519
YOR226C,0.143518519
YBR277C,0.143518519
YBR096W,0.143518519
YMR150C,0.143518519
YBR015C,0.143518519
YOR165W,0.143518519
YJL043W,0.143518519
YER150W,0.143518519
YBR090C,0.143518519
YJL193W,0.143518519
YOR111W,0.143518519
YGR125W,0.143518519
YOR071C,0.143518519
YGL021W,0.143518519
YDL099W,0.143518519
YDR538W,0.143518519
YDL218W,0.143518519
YMR134W,0.143518519
YOR338W,0.143518519
YIL064W,0.143518519
YOL103W,0.143518519
YBR237W,0.143518519
YGR216C,0.143518519
YGR177C,0.143518519
YBL068W,0.143518519
YIL158W,0.143518519
YDL167C,0.143518519
YJL212C,0.143518519
YBR263W,0.143518519
YDR081C,0.143518519
YKL019W,0.143518519
YLL046C,0.143518519
YMR119W,0.143518519
YGR208W,0.143518519
YOL122C,0.143518519
YNR049C,0.143518519
YLR181C,0.143518519
YKR070W,0.143518519
YBR269C,0.143518519
YHR109W,0.143518519
YHR053C,0.143518519
YPL183W-A,0.143518519
YKL167C,0.143518519
YGR076C,0.143518519
YGL064C,0.143518519
YMR010W,0.143518519
YBL081W,0.143518519
YNL220W,0.143518519
YAL030W,0.143518519
YNR015W,0.143518519
YJL035C,0.143518519
YDL245C,0.143518519
YNL320W,0.143518519
YDR387C,0.143518519
YLR454W,0.143518519
YOR325W,0.143518519
YJR127C,0.143518519
YBR285W,0.143518519
YNL212W,0.143518519
YPL073C,0.143518519
YDR472W,0.143518519
YPR068C,0.143518519
YPL116W,0.143518519
YNR018W,0.143518519
YPL200W,0.143518519
YLR334C,0.143518519
YKL114C,0.143518519
YJL055W,0.143518519
YHR067W,0.143518519
YOR316C,0.143518519
YJL131C,0.143518519
YDR450W,0.143518519
YKL180W,0.143518519
YOR034C,0.143518519
YNR063W,0.143518519
YLR114C,0.143518519
YEL020C,0.143518519
YOR242C,0.143518519
YOR118W,0.143518519
YIL119C,0.143518519
YLR448W,0.143518519
YDR246W,0.143518519
YDL095W,0.143518519
YDL211C,0.143518519
YLR225C,0.143518519
YLR246W,0.143518519
YDR086C,0.143518519
YCL058C,0.143518519
YAR069C,0.143518519
YCL004W,0.143518519
YDR249C,0.143518519
YML060W,0.143518519
YGL024W,0.143518519
YDR253C,0.143518519
YGR277C,0.143518519
YCR015C,0.143518519
YPL068C,0.143518519
YPR169W,0.143518519
YNR060W,0.143518519
YGR029W,0.143518519
YDR413C,0.143518519
YJL093C,0.143518519
YKR095W-A,0.143518519
YGR023W,0.143518519
YER152C,0.143518519
YFL020C,0.143518519
YGR133W,0.143518519
YLR167W,0.143518519
YDR077W,0.143518519
YGR143W,0.143518519
YFL011W,0.143518519
YOR065W,0.143518519
YJR106W,0.143518519
YBL033C,0.143518519
YPL162C,0.143518519
YKR065C,0.143518519
YPR021C,0.143518519
YLR325C,0.143518519
YGL230C,0.143518519
YIR013C,0.143518519
YJR135C,0.143518519
YLR012C,0.143518519
YPR100W,0.143518519
YFL055W,0.143518519
YGR028W,0.143518519
YLR253W,0.143518519
YHR194W,0.143518519
YPR177C,0.143518519
YPL067C,0.143518519
YPL023C,0.143518519
YLR462W,0.143518519
YMR178W,0.143518519
YMR097C,0.143518519
YGR132C,0.143518519
YIL134W,0.143518519
YGL091C,0.143518519
YIL086C,0.143518519
YER007C-A,0.143518519
YNL318C,0.143518519
YOL099C,0.143518519
YEL053C,0.143518519
YOR274W,0.143518519
YHR212W-A,0.143518519
YJR008W,0.143518519
YMR151W,0.143518519
YOR068C,0.143518519
YDR263C,0.143518519
YGL132W,0.143518519
YMR013C,0.143518519
YJL097W,0.143518519
YIL091C,0.143518519
YKL049C,0.143518519
YOR273C,0.143518519
YDR406W,0.143518519
YCL073C,0.143518519
YAL023C,0.143518519
YKR044W,0.143518519
YGR115C,0.143518519
YKL110C,0.143518519
YDR541C,0.143518519
YOL009C,0.143518519
YDL049C,0.143518519
YGR283C,0.143518519
YMR063W,0.143518519
YNR030W,0.143518519
YPR058W,0.143518519
YJR004C,0.143518519
YJL162C,0.143518519
YAL064W-B,0.143518519
YBL010C,0.143518519
YBR070C,0.143518519
YDR205W,0.143518519
YOR354C,0.143518519
YNL051W,0.143518519
YLR217W,0.143518519
YDR066C,0.143518519
YBR162W-A,0.143518519
YGR247W,0.143518519
YGL098W,0.143518519
YPL172C,0.143518519
YER001W,0.143518519
YBR029C,0.143518519
YMR041C,0.143518519
YMR210W,0.143518519
YNL142W,0.143518519
YGR206W,0.143518519
YFL052W,0.143518519
YIL153W,0.143518519
YPL280W,0.143518519
YEL039C,0.143518519
YGL059W,0.143518519
YGR213C,0.143518519
YBL086C,0.143518519
YCR097W,0.143518519
YMR023C,0.143518519
YKR043C,0.143518519
YJL158C,0.143518519
YDR003W,0.143518519
YFR045W,0.143518519
YKL186C,0.143518519
YKL220C,0.143518519
YOR288C,0.143518519
YKR035C,0.143518519
YKL219W,0.143518519
YJL163C,0.143518519
YNL259C,0.143518519
YPL055C,0.143518519
YLR308W,0.143518519
YPL257W,0.143518519
YLR054C,0.143518519
YEL003W,0.143518519
YDR349C,0.143518519
YGL083W,0.143518519
YKL034W,0.143518519
YHL029C,0.143518519
YLR416C,0.143518519
YCR106W,0.143518519
YNR004W,0.143518519
YOR221C,0.143518519
YLR257W,0.143518519
YBL107C,0.143518519
YOL039W,0.143518519
YGR101W,0.143518519
YPL244C,0.143518519
YHR157W,0.143518519
YCL076W,0.143518519
YLR356W,0.143518519
YDR514C,0.143518519
YIL019W,0.143518519
YBR276C,0.143518519
YDL102W,0.143518519
YOL080C,0.143518519
YGR244C,0.143518519
YDR333C,0.143518519
YBR178W,0.143518519
YGL142C,0.143518519
YGR149W,0.143518519
YDR371W,0.143518519
YLR204W,0.143518519
YHL015W,0.143518519
YNR029C,0.143518519
YDL024C,0.143518519
YPL130W,0.143518519
YNL336W,0.143518519
YDR079C-A,0.143518519
YDL238C,0.143518519
YLR145W,0.143518519
YNL221C,0.143518519
YJL191W,0.143518519
YOR148C,0.143518519
YKR084C,0.143518519
YBR246W,0.143518519
YPR138C,0.143518519
YGR201C,0.143518519
YKL148C,0.143518519
YNL104C,0.143518519
YDL237W,0.143518519
YJL160C,0.143518519
YDR400W,0.143518519
YOR360C,0.143518519
YDR327W,0.143518519
YDL023C,0.143518519
YLR046C,0.143518519
YMR030W,0.143518519
YLR008C,0.143518519
YIL098C,0.143518519
YHR063C,0.143518519
YPR125W,0.143518519
YLR140W,0.143518519
YIL166C,0.143518519
YBR037C,0.143518519
YKL093W,0.143518519
YDL231C,0.143518519
YDR018C,0.143518519
YIL172C,0.143518519
YDR151C,0.143518519
YKL055C,0.143518519
YGR251W,0.143518519
YPR063C,0.143518519
YOR192C,0.143518519
YLR339C,0.143518519
YHL036W,0.143518519
YGR235C,0.143518519
YGR219W,0.143518519
YBR300C,0.143518519
YJR044C,0.143518519
YDR397C,0.143518519
YGL242C,0.143518519
Q0250,0.143518519
YER153C,0.143518519
YER128W,0.143518519
YER069W,0.143518519
YOR153W,0.143518519
YER137C,0.143518519
YLR171W,0.143518519
YOR356W,0.143518519
YDL248W,0.143518519
YKL197C,0.143518519
YJR055W,0.143518519
YGR006W,0.143518519
YDL144C,0.143518519
YML089C,0.143518519
YLR137W,0.143518519
YIL056W,0.143518519
YJL183W,0.143518519
YFL036W,0.143518519
YCR060W,0.143518519
YGR168C,0.143518519
YDR370C,0.143518519
YDL196W,0.143518519
YLR412W,0.143518519
YLL059C,0.143518519
YGL139W,0.143518519
YLR393W,0.143518519
YGR161W-B,0.143518519
YJL165C,0.143518519
YNR045W,0.143518519
YOL088C,0.143518519
YLR042C,0.143518519
YKL033W,0.143518519
YDR346C,0.143518519
YAL058W,0.143518519
YFL058W,0.143518519
YLR250W,0.143518519
YMR228W,0.143518519
YCL019W,0.143518519
YGL038C,0.143518519
YCL007C,0.143518519
YCR003W,0.143518519
YPL196W,0.143518519
YER163C,0.143518519
YCR105W,0.143518519
YPR099C,0.143518519
YLR173W,0.143518519
YGL148W,0.143518519
YPL007C,0.143518519
YAL001C,0.143518519
YHL024W,0.143518519
YLR255C,0.143518519
YJR003C,0.143518519
YDR442W,0.143518519
YPL163C,0.143518519
YGL032C,0.143518519
YDR536W,0.143518519
YOR107W,0.143518519
YLR349W,0.143518519
YDR435C,0.143518519
YER175C,0.143518519
YDR013W,0.143518519
YBL006C,0.143518519
YNR002C,0.143518519
YMR074C,0.143518519
YML070W,0.143518519
YEL019C,0.143518519
YGR107W,0.143518519
YGR126W,0.143518519
YDR119W,0.143518519
YNL145W,0.143518519
Q0275,0.143518519
YGL183C,0.143518519
YOR350C,0.143518519
YBR204C,0.143518519
YLR366W,0.143518519
YLL012W,0.143518519
YCR047C,0.143518519
YKL102C,0.143518519
YPR123C,0.143518519
YOR131C,0.143518519
YOR352W,0.143518519
YLR123C,0.143518519
YPL134C,0.143518519
YLR351C,0.143518519
YGR197C,0.143518519
YKL015W,0.143518519
YIR027C,0.143518519
YDR275W,0.143518519
YKL087C,0.143518519
YHR080C,0.143518519
YOR305W,0.143518519
YCR023C,0.143518519
YGL247W,0.143518519
YGL184C,0.143518519
YNL081C,0.143518519
YNL155W,0.143518519
YPL251W,0.143518519
YGR045C,0.143518519
YDR504C,0.143518519
YDR374C,0.143518519
YDR250C,0.143518519
YBL100C,0.143518519
YMR133W,0.143518519
YKL149C,0.143518519
YFR018C,0.143518519
YML043C,0.143518519
YFL067W,0.143518519
YOR003W,0.143518519
YJL096W,0.143518519
YBR194W,0.143518519
YGR030C,0.143518519
YBR257W,0.143518519
YLR038C,0.143518519
YOL103W-B,0.143518519
YGR228W,0.143518519
YOL124C,0.143518519
YGR157W,0.143518519
YJL082W,0.143518519
YNL100W,0.143518519
YDL157C,0.143518519
YCR045C,0.143518519
YNL052W,0.143518519
YKL222C,0.143518519
YGL114W,0.143518519
YDL103C,0.143518519
YAL051W,0.143518519
YNL034W,0.143518519
YLR040C,0.143518519
YDR380W,0.143518519
YJR067C,0.143518519
YDR344C,0.143518519
YLL047W,0.143518519
YML107C,0.143518519
YGL214W,0.143518519
YHR078W,0.143518519
YGL177W,0.143518519
YJR125C,0.143518519
YBR212W,0.143518519
YGL155W,0.143518519
YLR316C,0.143518519
YER061C,0.143518519
YOL110W,0.143518519
YKL084W,0.143518519
YBR222C,0.143518519
YLR036C,0.143518519
YIL085C,0.143518519
YGL102C,0.143518519
YDR221W,0.143518519
YEL072W,0.143518519
YBR226C,0.143518519
YMR289W,0.143518519
YIL027C,0.143518519
YOR366W,0.143518519
YGR292W,0.143518519
YLR099C,0.143518519
YJL213W,0.143518519
YNL219C,0.143518519
YKL047W,0.143518519
YLR085C,0.143518519
YKL217W,0.143518519
YFL044C,0.143518519
YPL193W,0.143518519
YIR028W,0.143518519
YCL020W,0.143518519
YHR091C,0.143518519
YOR236W,0.143518519
YDR261W-A,0.143518519
YDR261W-B,0.143518519
YOR130C,0.143518519
YOR095C,0.143518519
YMR075C-A,0.143518519
YKL191W,0.143518519
YOR382W,0.143518519
YLR406C,0.143518519
YBR013C,0.143518519
YDL104C,0.143518519
YBR299W,0.143518519
YFL002W-B,0.143518519
YIL103W,0.143518519
YFL051C,0.143518519
YNL316C,0.143518519
YKL026C,0.143518519
YLR299W,0.143518519
YNL193W,0.143518519
YHR151C,0.143518519
YLR317W,0.143518519
YNL140C,0.143518519
YOL056W,0.143518519
YLR387C,0.143518519
YJL094C,0.143518519
YLR193C,0.143518519
YOL137W,0.143518519
YNL019C,0.143518519
YLR001C,0.143518519
YLR415C,0.143518519
YFL065C,0.143518519
YLR388W,0.143518519
YKR016W,0.143518519
YJR130C,0.143518519
YEL059W,0.143518519
YER169W,0.143518519
YPL071C,0.143518519
YPR031W,0.143518519
YBR266C,0.143518519
YHR163W,0.143518519
YDR287W,0.143518519
YDR454C,0.143518519
YDR262W,0.143518519
YLR348C,0.143518519
YBL113C,0.143518519
YDR403W,0.143518519
YKR053C,0.143518519
YFR007W,0.143518519
YBR056W,0.143518519
YCL065W,0.143518519
YLR374C,0.143518519
YBR012C,0.143518519
YPL221W,0.143518519
YBR033W,0.143518519
YNL228W,0.143518519
YGR052W,0.134259259
YOR319W,0.134259259
YJR022W,0.134259259
YDR398W,0.134259259
YEL056W,0.134259259
YBR274W,0.134259259
YPL153C,0.134259259
YHR033W,0.134259259
YDL097C,0.134259259
YDR328C,0.134259259
YNL182C,0.134259259
YIL094C,0.134259259
YLR186W,0.134259259
YER017C,0.134259259
YBL056W,0.134259259
YKL095W,0.134259259
YKL129C,0.134259259
YLR314C,0.134259259
YLR097C,0.134259259
YIL148W,0.134259259
YLR216C,0.134259259
YPL203W,0.134259259
YMR047C,0.134259259
YJL111W,0.134259259
YJL141C,0.134259259
YCR077C,0.134259259
YDR267C,0.134259259
YHL034C,0.134259259
YOR259C,0.134259259
YER095W,0.134259259
YKL182W,0.134259259
YCL039W,0.134259259
YAR019C,0.134259259
YHR186C,0.134259259
YER082C,0.134259259
YJL095W,0.134259259
YDR212W,0.134259259
YJR062C,0.134259259
YDL179W,0.134259259
YHR200W,0.134259259
YDR004W,0.134259259
YNL106C,0.134259259
YOR261C,0.134259259
YLR074C,0.134259259
YOR272W,0.134259259
YLR229C,0.134259259
YKL145W,0.134259259
YGR103W,0.134259259
YER178W,0.134259259
