P36161,YKR082W
P36162,YKR083C
P32769,YKR084C
P15938,YKR086W
P36164,YKR088C
P36166,YKR090W
P36167,YKR091W
P32583,YKR092C
P32901,YKR093W
Q02455,YKR095W
Q3E833,YKR095W-A
P36168,YKR096W
P22035,YKR099W
P36169,YKR100C
P21691,YKR101W
P54861,YLL001W
Q07794,YLL002W
Q12369,YLL003W
P54790,YLL004W
Q07798,YLL005C
P41800,YLL006W
P32892,YLL008W
Q07800,YLL010C
P33750,YLL011W
Q07804,YLL012W
Q07807,YLL013C
P14772,YLL015W
P04802,YLL018C
P32350,YLL019C
Q07811,YLL020C
P23201,YLL021W
Q12373,YLL022C
Q12164,YLL023C
P10592,YLL024C
P31539,YLL026W
Q07821,YLL027W
Q07824,YLL028W
Q07829,YLL030C
Q07834,YLL032C
Q07843,YLL033W
Q07844,YLL034C
P32523,YLL036C
Q07872,YLL038C
Q07878,YLL040C
P23900,YLL043W
Q07881,YLL047W
P32386,YLL048C
Q07887,YLL049W
Q03048,YLL050C
Q12336,YLL059C
Q12372,YLL061W
Q12525,YLL062C
P0CY01,YLL067W-A
Q07895,YLR001C
Q07896,YLR002C
Q07897,YLR003C
Q07904,YLR004C
Q04673,YLR005W
Q07084,YLR006C
Q07913,YLR007W
Q07914,YLR008C
Q07915,YLR009W
Q07923,YLR011W
P07272,YLR014C
P43132,YLR015W
Q07930,YLR016C
Q12445,YLR018C
Q07949,YLR019W
Q07951,YLR021W
Q07963,YLR024C
P39929,YLR025W
Q01590,YLR026C
P23542,YLR027C
P54113,YLR028C
Q07967,YLR030W
Q07978,YLR031W
Q12078,YLR034C
Q07980,YLR035C
Q07987,YLR037C
Q01519,YLR038C
P40395,YLR039C
Q07990,YLR042C
P06169,YLR044C
P46675,YLR045C
Q12110,YLR049C
Q12155,YLR050C
Q12035,YLR051C
Q12345,YLR052W
Q12026,YLR053C
Q12202,YLR054C
P38915,YLR055C
P32353,YLR056W
Q12205,YLR057W
P37291,YLR058C
P54964,YLR059C
Q12144,YLR064W
Q12133,YLR066W
P32522,YLR067C
Q07993,YLR070C
P19263,YLR071C
Q08001,YLR072W
Q08003,YLR073C
Q08004,YLR074C
Q08018,YLR076C
Q08023,YLR077W
P25385,YLR078C
P38634,YLR079W
Q12396,YLR080W
P13181,YLR081W
Q12020,YLR082C
P32802,YLR083C
Q12267,YLR086W
Q12150,YLR087C
P39102,YLR090W
Q12255,YLR093C
Q12418,YLR094C
P13186,YLR096W
Q12347,YLR097C
P43634,YLR098C
Q12107,YLR102C
Q08032,YLR103C
Q08045,YLR104W
P16658,YLR105C
Q12019,YLR106C
Q12259,YLR108C
P38013,YLR109W
Q12127,YLR110C
P32485,YLR113W
Q12102,YLR115W
Q12186,YLR116W
Q12309,YLR117C
Q99176,YLR119W
Q12303,YLR121C
Q12327,YLR124W
Q12138,YLR125W
Q12440,YLR127C
Q12395,YLR128W
Q12220,YLR129W
P21192,YLR131C
P20485,YLR133W
P16467,YLR134W
Q12098,YLR135W
P47977,YLR136C
Q02983,YLR141W
Q12429,YLR143W
Q12168,YLR144C
Q12455,YLR146C
P43321,YLR147C
P27801,YLR148W
P39015,YLR150W
Q12524,YLR151C
P52910,YLR153C
Q12338,YLR154C
P0CX78,YLR158C
P10507,YLR163C
Q06245,YLR166C
P35200,YLR168C
P35181,YLR170C
O13562,YLR171W
P32469,YLR172C
P41939,YLR174W
P33322,YLR175W
P48743,YLR176C
Q06251,YLR177W
P10659,YLR180W
Q06263,YLR181C
P09959,YLR182W
Q06287,YLR186W
Q06324,YLR190W
P80667,YLR191W
Q05775,YLR192C
P21304,YLR196W
Q12460,YLR197W
O13530,YLR198C
Q05778,YLR199C
P52553,YLR200W
Q05779,YLR201C
O13531,YLR202C
P32335,YLR203C
P32344,YLR204W
Q05787,YLR207W
Q04491,YLR208W
Q05788,YLR209C
Q05789,YLR211C
P53378,YLR212C
P32791,YLR214W
Q05791,YLR215C
P53691,YLR216C
Q05812,YLR219W
P47818,YLR220W
Q05942,YLR221C
Q05946,YLR222C
P39520,YLR223C
Q05947,YLR224W
Q05948,YLR225C
Q05949,YLR226W
Q05955,YLR227C
P19073,YLR229C
P17214,YLR233C
P13099,YLR234W
Q06001,YLR238W
Q06005,YLR239C
P22543,YLR240W
Q06538,YLR241W
Q06549,YLR245C
Q06551,YLR246W
Q06554,YLR247C
P38623,YLR248W
P16521,YLR249W
Q06563,YLR251W
O13573,YLR252W
Q06568,YLR254C
P27472,YLR258W
P19882,YLR259C
O13549,YLR261C
Q99260,YLR262C
P0C0X0,YLR264W
Q06148,YLR265C
Q06149,YLR266C
Q06150,YLR267W
P22214,YLR268W
Q06152,YLR271W
Q06216,YLR273C
P29496,YLR274W
Q06217,YLR275W
Q06218,YLR276C
Q06224,YLR277C
Q05863,YLR281C
Q05871,YLR284C
Q05881,YLR287C
Q02574,YLR288C
P46943,YLR289W
P32502,YLR291C
P39742,YLR292C
P32835,YLR293C
O13543,YLR294C
Q12349,YLR295C
Q05899,YLR297W
Q05900,YLR298C
Q05902,YLR299W
P23776,YLR300W
Q05905,YLR301W
P06106,YLR303W
P19414,YLR304C
P37297,YLR305C
P52491,YLR306W
P04821,YLR310C
Q06159,YLR312C
Q06160,YLR313C
P32457,YLR314C
Q06162,YLR315W
O13553,YLR317W
P41697,YLR319C
Q06164,YLR320W
Q06168,YLR321C
O13554,YLR322W
Q06169,YLR324W
P49167,YLR325C
Q06170,YLR326W
Q06177,YLR327C
Q06178,YLR328W
Q02721,YLR329W
P36027,YLR332W
Q06127,YLR334C
P32499,YLR335W
P37370,YLR337C
O94085,YLR339C
P05317,YLR340W
P38631,YLR342W
Q06135,YLR343W
Q06137,YLR345W
Q06142,YLR347C
Q06144,YLR350W
P49954,YLR351C
Q06479,YLR352W
P41698,YLR353W
P15019,YLR354C
P06168,YLR355C
O13565,YLR358C
Q05911,YLR359W
P23561,YLR362W
Q12129,YLR363C
Q7LIF1,YLR366W
Q05930,YLR368W
Q05931,YLR369W
Q05933,YLR370C
P51862,YLR371W
P40319,YLR372W
Q05934,YLR373C
P09201,YLR377C
P32915,YLR378C
Q12749,YLR383W
Q06706,YLR384C
Q06707,YLR385C
Q06708,YLR386W
Q06709,YLR387C
O13547,YLR390W-A
P18634,YLR392C
P18496,YLR393W
Q06032,YLR394W
P20795,YLR396C
P32794,YLR397C
P35207,YLR398C
P35817,YLR399C
Q06053,YLR401C
P32432,YLR403W
Q06686,YLR411W
Q06688,YLR412W
Q06695,YLR416C
Q06696,YLR417W
Q06697,YLR418C
O13563,YLR421C
Q06409,YLR422W
Q06410,YLR423C
Q06411,YLR424W
Q06412,YLR425W
Q06417,YLR426W
Q06436,YLR427W
O13564,YLR428C
Q06440,YLR429W
Q00416,YLR430W
P50095,YLR432W
P23287,YLR433C
O13576,YLR434C
Q06672,YLR435W
Q06673,YLR436C
P57743,YLR438C-A
P07991,YLR438W
P36517,YLR439W
Q12745,YLR440C
P33442,YLR441C
P06701,YLR442C
Q06204,YLR446W
P32366,YLR447C
Q06205,YLR449W
P12684,YLR450W
P08638,YLR451W
P11972,YLR452C
Q06208,YLR453C
Q06179,YLR454W
Q06188,YLR455W
Q06199,YLR456W
P52919,YLR457C
P41733,YLR459W
O13558,YLR465C
P32939,YML001W
Q04233,YML006C
P19880,YML007W
P25087,YML008C
P36533,YML009C
P27692,YML010W
Q04231,YML011C
P54837,YML012W
P49957,YML014W
Q04226,YML015C
P26570,YML016C
Q03723,YML019W
Q03722,YML020W
P49435,YML022W
Q03718,YML023C
P51998,YML025C
P34760,YML028W
Q03714,YML029W
P32500,YML031W
P06778,YML032C
Q03705,YML036W
Q03703,YML037C
Q03697,YML038C
Q03433,YML041C
P32796,YML042W
P39682,YML046W
Q04697,YML048W
Q04693,YML049C
P04387,YML051W
P00175,YML054C
Q04969,YML055W
P50094,YML056C
P14747,YML057W
Q04964,YML058W
Q04958,YML059C
P53397,YML060W
P07271,YML061C
P33441,YML062C
P38987,YML064C
P54784,YML065W
Q04651,YML067C
Q04636,YML069W
P54838,YML070W
Q04632,YML071C
P38911,YML074C
P12683,YML075C
P81450,YML081C-A
P09733,YML085C
Q02773,YML091C
P23639,YML092C
P06838,YML095C
P11747,YML098W
P05085,YML099C
P38427,YML100W
Q04199,YML102W
P52593,YML103C
Q01846,YML104C
P29478,YML105C
Q03759,YML108W
P54786,YML109W
Q03758,YML111W
P46963,YML112W
P23642,YML115C
Q03735,YML117W
Q00582,YML121W
P25297,YML123C
P09734,YML124C
Q12746,YML125C
P54839,YML126C
P39103,YML129C
P32562,YMR001C
Q03667,YMR002W
Q03673,YMR003W
Q03677,YMR009W
Q03690,YMR012W
Q04347,YMR014W
Q04359,YMR017W
P50104,YMR019W
P50264,YMR020W
P35192,YMR021C
Q02159,YMR022W
P36516,YMR024W
Q04368,YMR025W
Q04370,YMR026C
Q05080,YMR032W
Q05123,YMR033W
P23748,YMR036C
Q04212,YMR041C
P07249,YMR042W
P11746,YMR043W
Q02630,YMR047C
Q04659,YMR048W
Q04660,YMR049C
P46671,YMR052W
P46679,YMR053C
P37296,YMR054W
P26448,YMR055C
P04710,YMR056C
P38993,YMR058W
Q04675,YMR059W
P25298,YMR061W
P32493,YMR064W
Q04746,YMR065W
Q04748,YMR066W
Q04749,YMR068W
Q02486,YMR072W
Q04779,YMR075W
Q04272,YMR077C
P49956,YMR078C
P30771,YMR080C
Q04299,YMR087W
Q04301,YMR088C
P46680,YMR092C
P35203,YMR094W
Q03144,YMR095C
Q03148,YMR096W
Q03151,YMR097C
Q03177,YMR102C
P18961,YMR104C
P37012,YMR105C
Q04437,YMR106C
P07342,YMR108W
Q04439,YMR109W
Q99278,YMR112C
P38011,YMR116C
Q04477,YMR117C
Q04487,YMR118C
P38009,YMR120C
Q03880,YMR123W
P39523,YMR124W
P34160,YMR125W
P40963,YMR127C
Q04217,YMR128W
P39685,YMR129W
Q04225,YMR131C
P32841,YMR133W
P40207,YMR134W
P40208,YMR135C
P30620,YMR137C
P39110,YMR138W
P38615,YMR139W
P40217,YMR146C
P40218,YMR147W
Q02795,YMR149W
P28626,YMR151W
Q03790,YMR153W
Q03792,YMR154C
Q03818,YMR159C
Q12674,YMR162C
P38920,YMR167W
P40969,YMR168C
Q03213,YMR172W
P18899,YMR173W
Q03214,YMR176W
Q03219,YMR178W
P35209,YMR179W
Q03220,YMR180C
Q03231,YMR181C
Q03233,YMR184W
P15108,YMR186W
P35187,YMR190C
Q04322,YMR192W
P36525,YMR193W
Q04329,YMR195W
Q04338,YMR197C
Q01649,YMR198W
P20437,YMR199W
P28519,YMR201C
P23644,YMR203W
P16862,YMR205C
Q03654,YMR213W
P25303,YMR214W
Q03655,YMR215W
Q03656,YMR216C
P50102,YMR223W
P32829,YMR224C
P19956,YMR225C
Q05016,YMR226C
P14908,YMR228W
Q05022,YMR229C
P46784,YMR230W
P12868,YMR231W
Q05670,YMR232W
Q05024,YMR233W
P11745,YMR235C
Q05027,YMR236W
Q05031,YMR238W
Q02555,YMR239C
Q02554,YMR240C
Q04013,YMR241W
P20107,YMR243C
P47912,YMR246W
Q04839,YMR255W
P08468,YMR257C
P38429,YMR263W
P38428,YMR264W
P28239,YMR267W
P49960,YMR268C
P30402,YMR271C
P50111,YMR273C
Q03530,YMR274C
P48524,YMR275C
P48510,YMR276W
P39113,YMR280C
P22136,YMR282C
P32807,YMR284W
Q03264,YMR285C
P49955,YMR288W
Q03532,YMR290C
Q03533,YMR291W
Q03557,YMR293C
P36224,YMR294W
Q03559,YMR295C
P00331,YMR303C
P50101,YMR304W
Q04951,YMR305C
Q04952,YMR306W
P22146,YMR307W
P32337,YMR308C
P32497,YMR309C
P41818,YMR311C
Q04868,YMR312W
P40302,YMR314W
Q04869,YMR315W
Q04893,YMR317W
P40988,YMR319C
Q04902,YMR322C
P42222,YMR323W
P33309,YNL001W
P40693,YNL002C
P38922,YNL004W
P12687,YNL005C
P41318,YNL006W
P25294,YNL007C
P53983,YNL008C
P53541,YNL012W
P0CT04,YNL015W
P32588,YNL016W
P53976,YNL018C
P53974,YNL020C
P53973,YNL021W
P53971,YNL023C
P47821,YNL025C
P53968,YNL027W
P53967,YNL028W
P53966,YNL029C
P02309,YBR009C; YNL030W
P53965,YNL032W
P53615,YNL036W
P28834,YNL037C
P46678,YNL039W
P53958,YNL042W
P53633,YNL044W
P53955,YNL047C
P53954,YNL048W
P53953,YNL049C
P38590,YNL053W
P04840,YNL055C
P53949,YNL056W
P53947,YNL058C
P40991,YNL061W
P41814,YNL062C
P25491,YNL064C
P41813,YNL068C
P12695,YNL071W
P32047,YNL074C
P34072,YNL076W
P53939,YNL078W
P14242,YNL082W
P39013,YNL084C
P40850,YNL085W
P48232,YNL086W
P06786,YNL088W
P06781,YNL090W
P53935,YNL091W
P53934,YNL092W
P36019,YNL093W
P53933,YNL094W
P53932,YNL095C
P48164,YNL096C
P50947,YNL097C
P01120,YNL098C
P50946,YNL099C
P50944,YNL101W
P13382,YNL102W
P32389,YNL103W
P50942,YNL106C
P53930,YNL107W
P53927,YNL110C
P28000,YNL113W
P53924,YNL116W
P53550,YNL118C
P07213,YNL121C
P53918,YNL125C
P53917,YNL127W
P53916,YNL128W
P53915,YNL129W
P17898,YNL130C
P53914,YNL132W
P20081,YNL135C
P17555,YNL138W
P53552,YNL139C
P53905,YNL147W
P17890,YNL151C
P53901,YNL152W
P23292,YNL154C
P53899,YNL155W
P53895,YNL159C
P38616,YNL160W
P53894,YNL161W
P53886,YNL172W
P53885,YNL173C
P53883,YNL175C
P53877,YNL182C
P22211,YNL183C
P53873,YNL187W
P11927,YNL188W
Q02821,YNL189W
P53871,YNL191W
P40169,YNL194C
P34761,YNL197C
Q01722,YNL199C
P40164,YNL201C
P40160,YNL207W
P40159,YNL208W
P40155,YNL214W
P40154,YNL215W
P11938,YNL216W
P40152,YNL217W
P53538,YNL222W
P53865,YNL225C
P53864,YNL226W
P23202,YNL229C
P53861,YNL230C
P53859,YNL232W
P32259,YNL236W
P13134,YNL238W
P33338,YNL243W
P32911,YNL244C
P53853,YNL246W
Q01080,YNL248C
P12753,YNL250W
P53617,YNL251C
P36528,YNL252C
P53851,YNL253W
P50874,YNL261W
P21951,YNL262W
P53845,YNL263C
P53843,YNL265C
P53842,YNL266W
P41832,YNL271C
P17065,YNL272C
P53840,YNL273W
P08465,YNL277W
P53835,YNL279W
P36520,YNL284C
P53831,YNL285W
P53829,YNL288W
P24867,YNL289W
P38629,YNL290W
P48567,YNL292W
P48562,YNL298W
P48560,YNL300W
P48559,YNL304W
P21965,YNL307C
P42846,YNL308C
P42845,YNL309W
P42843,YNL311C
P26754,YNL312W
P42842,YNL313C
P21705,YNL314W
P42841,YNL317W
P42840,YNL320W
P42838,YNL323W
P32561,YNL330C
P42884,YNL331C
P53824,YNL333W
P53823,YNL334C
P00890,YNR001C
P32907,YNR002C
P32910,YNR003C
P40342,YNR004W
P40344,YNR007C
P33308,YNR010W
P20095,YNR011C
P53720,YNR015W
Q00955,YNR016C
P32897,YNR017W
P53629,YNR019W
P53724,YNR022C
P53628,YNR023W
P53599,YNR031C
P32838,YNR032W
P37254,YNR033W
P53735,YNR039C
P53736,YNR040W
P53737,YNR042W
P53738,YNR046W
P53739,YNR047W
P38999,YNR050C
P39008,YNR052C
P53742,YNR053C
P53749,YNR063W
P53750,YNR064C
P53751,YNR065C
P53754,YNR068C
P53755,YNR069C
P20052,YOL001W
Q12006,YOL003C
P22579,YOL004W
P38902,YOL005C
P04786,YOL006C
Q92328,YOL009C
Q08096,YOL010W
Q08108,YOL011W
Q12692,YOL012C
Q08110,YOL014W
Q08118,YOL015W
P22517,YOL016C
Q08119,YOL017W
Q08144,YOL018C
Q08162,YOL021C
Q08204,YOL034W
Q08207,YOL035C
P40303,YOL038W
Q08208,YOL041C
Q08214,YOL043C
Q08215,YOL044W
P19659,YOL051W
Q12161,YOL054W
Q08224,YOL055C
P41911,YOL059W
Q12265,YOL061W
Q08226,YOL063C
P32179,YOL064C
Q12362,YOL066C
P32607,YOL067C
P53685,YOL068C
P33895,YOL069W
Q08229,YOL070C
Q08232,YOL073C
Q08235,YOL077C
Q08236,YOL078W
P19158,YOL081W
P35193,YOL082W
Q12292,YOL083W
P00330,YOL086C
P25847,YOL090W
P40339,YOL094C
Q12039,YOL095C
Q12236,YOL100W
Q12273,YOL103W-B
Q08241,YOL106W
P13902,YOL108C
Q12285,YOL111C
Q12469,YOL113W
P53632,YOL115W
Q12348,YOL117W
Q99383,YOL123W
Q12222,YOL128C
Q08270,YOL131W
Q08271,YOL132W
Q08273,YOL133W
Q08278,YOL135C
P07260,YOL139C
P89105,YOL145C
Q12462,YOL147C
P50875,YOL148C
Q12517,YOL149W
Q08293,YOL150C
Q12333,YOL152W
P54862,YOL156W
Q12149,YOR001W
Q08387,YOR005C
Q12118,YOR007C
P38903,YOR014W
Q12450,YOR016C
P15705,YOR027W
Q12243,YOR029W
Q12013,YOR034C
P51534,YOR035C
P32854,YOR036W
P38909,YOR037W
P32480,YOR038C
P38930,YOR039W
Q08412,YOR042W
P12611,YOR043W
P33448,YOR045W
P20449,YOR046C
Q02794,YOR047C
Q08417,YOR049C
Q08421,YOR051C
Q08438,YOR054C
Q08446,YOR057W
P19454,YOR061W
P14126,YOR063W
Q08465,YOR064C
Q08471,YOR066W
Q92331,YOR069W
P06785,YOR074C
P41834,YOR075W
Q12067,YOR079C
Q08496,YOR080W
Q08498,YOR082C
Q12416,YOR083W
Q12405,YOR084W
P48439,YOR085W
P36017,YOR089C
Q12511,YOR090C
Q12274,YOR097C
P20676,YOR098C
P01119,YOR101W
Q12241,YOR106W
Q12415,YOR110W
Q12219,YOR114W
P04051,YOR116C
P33297,YOR117W
Q12196,YOR119C
P07274,YOR122C
P39083,YOR127W
P21264,YOR128C
Q12486,YOR131C
P32324,YOR133W; YDR385W
P28241,YOR136W
Q08533,YOR146W
P08518,YOR151C
Q12232,YOR154W
Q99312,YOR155C
Q12216,YOR156C
P25043,YOR157C
Q12330,YOR159C
Q12412,YOR161C
Q12125,YOR164C
Q99287,YOR165W
Q12246,YOR171C
Q12340,YOR172W
Q12123,YOR173W
Q08550,YOR177C
P28006,YOR178C
Q12446,YOR181W
P02992,YOR187W
P32603,YOR190W
Q08562,YOR191W
P32773,YOR194C
Q08601,YOR197W
P38934,YOR198C
P25270,YOR201C
P06633,YOR202W
P39744,YOR206W
P22276,YOR207C
P22139,YOR210W
P18851,YOR212W
Q99314,YOR213C
Q12032,YOR215C
P20436,YOR224C
Q12056,YOR226C
Q12206,YOR229W
Q12363,YOR230W
P38523,YOR232W
Q01919,YOR233W
Q08647,YOR243C
Q08649,YOR244W
Q08687,YOR252W
P14906,YOR254C
P06704,YOR257W
P53549,YOR259C
P09032,YOR260W
Q08723,YOR261C
Q08729,YOR264W
Q08732,YOR267C
P32563,YOR270C
Q12029,YOR271C
Q12024,YOR272W
Q12033,YOR275C
Q12134,YOR284W
Q12305,YOR285W
Q12404,YOR288C
P22082,YOR290C
Q08745,YOR293W
Q08746,YOR294W
Q08754,YOR299W
Q12420,YOR308C
Q12499,YOR310C
Q12382,YOR311C
P0CX24,YOR312C
Q99181,YOR319W
Q99332,YOR324C
Q12261,YOR325W
P33328,YOR327C
P34758,YOR329C
Q08786,YOR331C
P22203,YOR332W
P40825,YOR335C
P52492,YOR339C
P46669,YOR340C
P10964,YOR341W
P41913,YOR355W
Q02516,YOR358W
P06103,YOR361C
P21242,YOR362C
P48581,YOR368W
P46367,YOR374W
Q08904,YOR380W
P05066,YOR386W
Q12483,YPL002C
Q12059,YPL003W
Q12230,YPL004C
Q12297,YPL011C
Q12754,YPL012W
P09547,YPL016W
Q02725,YPL019C
P06777,YPL022W
Q12505,YPL026C
P32580,YPL029W
P17157,YPL031C
Q03083,YPL034W
P19657,YPL036W
Q03081,YPL038W
P39073,YPL042C
P37838,YPL043W
Q03063,YPL049C
P39107,YPL050C
Q02804,YPL051W
P54115,YPL061W
Q12194,YPL066W
Q02866,YPL070W
P46961,YPL076W
P05626,YPL078C
P32333,YPL082C
P48582,YPL084W
P48415,YPL085W
Q02908,YPL086C
Q02892,YPL093W
P21825,YPL094C
P48527,YPL097W
P00812,YPL111W
Q02969,YPL112C
P32873,YPL115C
P33419,YPL124W
P53551,YPL127C
Q02457,YPL128C
P35189,YPL129W
P26321,YPL131W
Q03010,YPL139C
P32491,YPL140C
P41909,YPL147W
Q12152,YPL150W
Q12417,YPL151C
P26637,YPL160W
P39011,YPL161C
Q12042,YPL162C
Q12083,YPL164C
P33420,YPL174C
Q08920,YPL178W
P01149,YPL187W
P06245,YPL203W
P29295,YPL204W
P38688,YPL210C
Q08963,YPL213W
P40350,YPL227C
P32842,YPL234C
Q12464,YPL235W
P09064,YPL237W
P02829,YPL240C
P38687,YPL243W
P04386,YPL248C
Q12344,YPL249C
O14455,YPL249C-A
Q12045,YPL253C
Q12414,YPL257W-B
Q08975,YPL258C
Q00776,YPL259C
Q08980,YPL264C
P32526,YPL269W
P22138,YPR010C
Q12522,YPR016C
P30665,YPR019W
Q12233,YPR020W
Q12038,YPR032W
Q12284,YPR037C
P38431,YPR041W
Q12181,YPR048W
P41808,YPR054W
Q99344,YPR066W
Q12425,YPR067W
Q12346,YPR071W
Q06815,YPR079W
Q06817,YPR081C
Q06819,YPR082C
P29055,YPR086W
Q06835,YPR094W
Q06091,YPR101W
Q06096,YPR105C
Q06098,YPR106W
P07703,YPR110C
P32328,YPR111W
Q06106,YPR112C
P30283,YPR120C
Q06449,YPR154W
P20053,YPR178W
P24719,YOR351C
Q03308,YPL045W
P53940,YNL077W
Q99189,YOR160W
Q08962,YPL211W
Q06598,YPR201W
P38757,YHR004C
P40574,YIR018W
P39946,YOR269W
Q03175,YMR101C
P04046,YMR300C
Q12380,YPL149W
Q12461,YPL152W
Q08217,YOL045W
P06738,YPR160W
P43569,YFL028C
Q12514,YPR072W
P47111,YJR044C
Q12080,YPL146C
O94084,YLR338W
P47152,YJR115W
Q02606,YPL014W
P53175,YGL052W
P50078,YGR221C
Q05785,YLR206W
Q06488,YLR357W
Q03579,YMR298W
P45978,YPR129W
Q03103,YML130C
Q00453,YMR182C
Q08553,YOR179C
Q06102,YPR107C
P53540,YNL126W
P52960,YOR363C
Q03640,YML072C
P33302,YOR153W
P07807,YOR236W
Q02209,YKR011C
O13567,YPR126C
P40961,YGR132C
Q03012,YPL138C
Q04740,YMR234W
Q02825,YPL083C
P43638,YJL042W
P36155,YKR075C
P54003,YML052W
Q04364,YMR018W
Q04767,YMR071C
Q04847,YMR258C
P40161,YNL206C
P48525,YOL033W
Q12512,YOL154W
P36025,YOR062C
Q3E7X9,YOR167C
P53867,YNL223W
P25596,YCL073C
Q04182,YDR406W
P36172,YKR105C
Q03263,YMR279C
Q08193,YOL030W
Q12256,YOR273C
Q06497,YPR128C
P33335,YPR198W
P53245,YGR069W
Q12748,YLR381W
Q12530,YLR145W
P21560,YPL215W
Q02749,YPL068C
P32832,YMR091C
P53897,YNL157W
Q99247,YOL087C
Q08773,YOR304W
P24482,YPR175W
P32349,YPR190C
P22216,YPL153C
Q06506,YPR137W
Q12424,YDL206W
P40012,YER014W
P33413,YHL016C
P47008,YJL145W
P32525,YJL201W
P39012,YLR088W
Q12072,YLR095C
Q3E747,YLR363W-A
P54787,YML097C
P13090,YML116W
Q04835,YMR253C
P40308,YMR313C
P53907,YNL144C
P53882,YNL176C
P32378,YNR041C
Q08182,YOL028C
Q12271,YOR109W
P32266,YOR211C
Q12502,YOR322C
Q08911,YOR388C
Q02651,YPL027W
Q12052,YPL157W
Q12270,YPL246C
Q12734,YPR030W
Q06833,YPR091C
P32486,YPR159W
Q06604,YPR171W
P32606,YOR017W
P17558,YOR158W
Q08269,YOL130W
Q06108,YPR115W
P32875,YOR196C
Q12341,YPL001W
P40461,YIL141W
P53437,YMR270C
Q04089,YDR440W
P53248,YGR077C
P32329,YLR120C
Q12288,YLR126C
P32874,YMR207C
Q05029,YMR237W
P53844,YNL264C
P32074,YNL287W
Q12272,YOL102C
P24784,YPL119C
P0CX30,YPR132W
Q06625,YPR184W
Q08949,YPL194W
P43595,YFR012W
Q04867,YMR310C
P24783,YNL112W
P50943,YNL105W
Q06608,YPR172W
Q06682,YDR330W
P38630,YOR217W
Q99186,YOL062C
P22353,YJL063C
P22354,YKR085C
Q06321,YLR189C
Q12487,YOR150W
Q06090,YPR100W
P22133,YOL126C
P38967,YOL020W
Q06451,YPR156C
P30656,YPR103W
P41735,YOR125C
P07257,YPR191W
P40547,YIL017C
P39945,YER101C
Q12287,YLL009C
Q12436,YLR130C
P32572,YNL204C
Q08202,YOL032W
Q08206,YOL036W
Q08650,YOR245C
P22215,YOR307C
Q08931,YPL192C
P53847,YNL258C
P06780,YPR165W
P38910,YOR020C
Q12466,YOR086C
P53858,YNL233W
Q12077,YLR140W
Q08685,YOR250C
Q12289,YOR100C
Q08683,YOR249C
Q12027,YDL176W
P38746,YHL014C
P32604,YJL155C
Q04018,YMR244W
P53857,YNL234W
Q08157,YOL019W
Q99299,YPL158C
Q02979,YPL110C
P20134,YOR140W
Q12343,YOR174W
Q12321,YPR070W
Q06213,YPR168W
P32453,YNL315C
P21306,YPL271W
P40361,YJL070C
P0CX64,YGR161W-B
P38925,YOL122C
P43534,YFL058W
P53950,YNL054W
P32490,YOR231W
Q06143,YLR348C
P38991,YPL209C
P53879,YNL180C
Q08967,YPL221W
P32611,YEL050C
P36139,YKR046C
P40215,YMR145C
P53962,YNL035C
P53919,YNL124W
P39006,YNL169C
Q12386,YOR141C
P16622,YOR176W
P32836,YOR185C
P30624,YOR317W
P07262,YOR375C
P41819,YPL266W
P12962,YOR276W
Q06834,YPR093C
Q06541,YLR242C
P24869,YPR119W
P53862,YNL228W
Q03787,YDR249C
Q02724,YPL020C
P20438,YPL256C
P05374,YGR157W
P33421,YKL141W
Q00711,YKL148C
P21801,YLL041C
P19145,YKR039W
Q12320,YOR040W
P32419,YDL078C
P29952,YER003C
P14065,YOR120W
P41338,YPL028W
P54999,YPR182W
P43591,YFR007W
P38439,YOR123C
P25045,YMR296C
P40214,YMR144W
P07263,YPR033C
P54791,YPR162C
P38362,YBR300C
P42936,YGR201C
P53307,YGR219W
P50087,YGR235C
P47072,YJL016W
P40857,YJL097W
P53584,YNL237W
P53390,YPR138C
Q08245,YOL109W
Q12143,YPL233W
Q99257,YPL169C
P07246,YMR083W
P40959,YMR004W
Q12060,YPL254W
P37366,YPR025C
P38702,YHR002W
Q06011,YLR390W
Q12050,YOR144C
P38766,YHR031C
P12887,YML021C
Q07979,YLR033W
Q08749,YOR297C
P36173,YKR106W
Q03630,YML077W
Q05777,YLR194C
O13519,YPL136W
P32855,YPR055W
Q06078,YLR409C
Q03795,YMR155W
P13586,YGL167C
P47159,YJR124C
P53838,YNL275W
P42839,YNL321W
P27514,YNR013C
P53389,YNR055C
Q08929,YPL189W
Q08986,YPL274W
P49573,YPR124W
Q06593,YPR194C
Q02732,YPL018W
Q04935,YDR231C
P32450,YFL010W-A
P43622,YFR054C
P53167,YGL063W
P53231,YGR050C
P18962,YHR028C
P05375,YJR073C
Q12473,YLL051C
Q06200,YLR443W
Q12744,YML094C-A
Q04461,YMR111C
Q03691,YMR200W
Q04792,YMR250W
P53616,YNL066W
P17536,YNL079C
P32573,YNL202W
P53834,YNL281W
P53731,YNR035C
P19524,YOR326W
Q12280,YPL242C
P41806,YGR105W
Q03067,YPL047W
P53032,YGL162W
Q02100,YNL167C
Q08923,YPL181W
Q12109,YOL097C
P07267,YPL154C
P23254,YPR074C
P08459,YDR522C
P29547,YPL048W
Q12003,YPL236C
P32601,YPR017C
P53863,YNL227C
Q12308,YPL007C
Q04007,YDR186C
